"","date","true_value","ar","pred_dfm_alldata","pred_dfm_after_pre","pred_dfm_doublepca","pred_ols","pred_ms","pred_qr","pred_rf","pred_xgbt","pred_mrf","pred_mean","year"
"1",2012-01-15,-0.75241511750102,-0.0196735272439648,0.144246099164876,-0.0765423515092662,-0.00197897931754513,0.294228375331628,0.294228375331628,0.0319187978121408,-0.273165468511601,-0.504792325686359,-0.110602093487674,-0.0224955078746859,2012
"2",2012-02-15,1.10093293577539,-0.00125127548397144,0.237183547984106,0.0347547193575422,0.000630891478455425,-0.350805832530525,-0.350805832530525,-0.65156266374097,-0.0543955466990947,-0.308663061578969,-0.131202239139683,-0.174985113044407,2012
"3",2012-03-15,-0.682602062583334,-0.0211687967865678,0.128990417440045,0.00493538669284255,0.0163985535560972,0.441363638852118,0.441363638852118,-0.37670440494391,0.0688718291606156,0.359466360786443,-0.0793231083355839,0.111706923562309,2012
"4",2012-04-15,-0.217371869322786,-0.0435810559401854,0.0802004514659784,0.137200636009643,0.00502929688415297,-0.515983250212336,-0.515983250212336,-1.19463875359718,0.00253087032383207,-0.0488058090991684,0.207172850870551,-0.204808550840763,2012
"5",2012-05-15,0.587378933771518,0.0688246957804866,-0.126451819263052,-0.0391693316099687,0.00609206604780628,0.27254557616747,0.27254557616747,-0.375105575058896,0.077749349703262,0.390128313655888,0.132176085908524,0.0678344713020559,2012
"6",2012-06-15,-0.678953634336349,-0.0369412642893039,-0.00186347358004453,-0.0246649241385889,0.0178118689963879,-0.245589390125862,-0.245589390125862,-0.224754976005605,-0.00231892154858357,0.338239470948949,0.0820903547464474,-0.0340710423147513,2012
"7",2012-07-15,0.0199329436029927,-0.0110997042869492,-0.214449684345597,-0.0461568518622018,0.0110785164683659,0.339934255720979,0.339934255720979,0.201449857819265,0.295767049382093,1.0756640997646,-0.207026015941267,0.199577275858579,2012
"8",2012-08-15,0.395740990299496,0.0443723795855318,-0.0201238814120506,0.0360146680019893,-0.00655177333151139,-0.251811115393896,-0.251811115393896,-0.181966495191602,0.00518633262638233,0.097366884833081,0.032989362890059,-0.0600785702634937,2012
"9",2012-09-15,-1.5302129089447,-0.0472111228529371,0.0144922432228502,0.104758762741871,1.15387641022832,-0.198354358837179,-0.198354358837179,0.358924176707125,-0.00364408757980853,-0.0585862288438295,0.385518241945909,0.173181200083119,2012
"10",2012-10-15,0.567573571981164,0.00260439793883172,0.0676013261969798,0.0302137940910405,0.330190266473849,-1.1924308371499,-1.1924308371499,-1.21873707939659,0.0322792326780194,-0.183517822084592,0.228795578508663,-0.344226264203604,2012
"11",2012-11-15,-0.783861797976045,0.0324002585383954,-0.0205047555740094,-1.53627180631913e-05,0.000120411506175849,0.328213291037252,0.328213291037252,0.498103633148069,0.00457195344374376,0.1883488822309,0.0488854052315464,0.152881861038096,2012
"12",2012-12-15,0.165085714877974,-0.134722326877978,-0.031129855003467,-0.192473395144016,0.0370963026811463,-0.743581237819356,-0.743581237819356,-0.114757092506425,0.0215673995062883,0.0535303911245755,0.100725349166533,-0.179178152868231,2012
"13",2013-01-15,0.670693861886712,0.0446268211808483,0.00507379374665936,-0.00641623433031175,0.0354984754839421,-0.889662394792385,-0.889662394792385,-1.58629276007446,0.0101594879184968,0.277664161583328,0.139429995048963,-0.322689763356462,2013
"14",2013-02-15,-0.743233158554691,-0.0713316598621816,0.0280133707859612,-0.0226152287568451,-0.165068671589104,-0.437727157923022,-0.437727157923022,-0.25215143671509,-0.19115195220434,-0.233538414262781,0.505096478929594,-0.134096685517628,2013
"15",2013-03-15,-0.170188800749975,0.00633605345861978,0.0477060470522355,-0.146144389021549,0.0250050818188478,0.16891157515913,0.16891157515913,0.654246329629747,-0.00625662912280377,0.185666631230058,0.293302634370708,0.154594317363945,2013
"16",2013-04-15,0.0195051380861656,0.0511882170000488,0.0670121209548933,-0.0174161873220647,0.0285779615942589,-0.0589824648519839,-0.0589824648519839,0.679493732209702,0.0505431221564244,0.0618101322855328,0.147518193125545,0.0999526828111471,2013
"17",2013-05-15,0.32828384904518,-0.0696116907840137,0.0104242755832228,-0.0737890880099426,0.111901622654093,1.28351720771734,1.28351720771734,2.00984885316259,-0.0540656080403733,0.262709013002763,0.369124594060801,0.57813200864976,2013
"18",2013-06-15,-0.0225868270245377,-0.0221133151809283,-0.13723161075114,0.136994426269377,-0.00103479777177904,0.710532161654893,0.710532161654893,0.9676427187675,-0.00901338602095121,0.23878040880937,0.208437026347899,0.313959900995563,2013
"19",2013-07-15,0.502201590456918,-0.00626712333598528,0.0592263020644716,-0.00741764975235032,0.00125855231065035,0.862717867966856,0.862717867966856,0.598771580448706,-0.0569980585292956,0.182050914276542,-0.0142448771575199,0.276453611066102,2013
"20",2013-08-15,-0.0801925819097828,0.021390865335527,0.0524605750401875,0.018784588763886,0.0757049095624475,0.749168837846599,0.749168837846599,0.472343414329718,0.00652415417940191,-0.0559550166263245,-0.155789168855313,0.212490125787467,2013
"21",2013-09-15,-0.129034894210514,-0.00718267188966927,0.10575314528997,-0.00214897794766351,0.00156593427593476,0.952289082279278,0.952289082279278,0.667031021519323,0.0112223266698071,0.0718365556043246,0.218934758295381,0.330974769807293,2013
"22",2013-10-15,-0.128485898108195,0.0387503929583947,0.122156141143662,-0.0245558687079648,-0.111266984821806,1.40634674629378,1.40634674629378,1.36650107715013,0.0555075826662334,0.292789468852067,-0.0280513903613605,0.498419279834281,2013
"23",2013-11-15,0.266146051046905,-0.00930151787407269,0.0541073269426243,0.00206732704459026,0.0162294467194592,0.857046810212157,0.857046810212157,1.14703911334683,-0.00225575192305571,0.0514805974152628,-0.186655990451554,0.310678409946497,2013
"24",2013-12-15,0.0881016521168945,-0.0140460973041039,0.022051099122194,0.00175274126749177,0.0151715092372372,-0.337230280501818,-0.337230280501818,-0.821547349906283,-0.0141861739392087,0.0597040465137707,0.140972393891009,-0.141171366090825,2013
"25",2014-01-15,0.664991874731181,-0.0149165152652969,0.0820931054980362,0.00079719716557245,0.00638193564937282,-0.711767724900843,-0.711767724900843,-0.646328889368838,0.00141678114562219,0.131393548455234,0.021707660619059,-0.202897123404181,2014
"26",2014-02-15,-0.50122057281775,0.0184368107834118,0.0882343587666698,-0.000153339529916638,-0.00299384136185133,-0.446126596312001,-0.446126596312001,-0.543522999473162,-0.159786461924947,-0.275905592484594,0.12911632287857,-0.184140527305915,2014
"27",2014-03-15,-0.320349631032829,0.00478838599263357,-0.0458259606591055,0.0235690164504507,2.51024085218696e-05,-0.783342044993072,-0.783342044993072,-0.554341382324717,-0.128568793567007,0.119403732859865,-0.0363704421442531,-0.24319920188471,2014
"28",2014-04-15,0.255794750703898,0.0544264807179765,-0.0269621810978371,0.00135679568417961,-0.25374719639035,0.239326257930126,0.239326257930126,0.66626894654586,0.0403910638510689,0.349141482748114,0.0315606178500816,0.142962449450152,2014
"29",2014-05-15,-0.00121387775181334,-0.0402179906677488,-0.0563040851688766,-0.000176305496767124,0.000124115675182354,-0.386502818806804,-0.386502818806804,0.290242840464484,-0.0308988540351145,-0.0907896721346831,-0.197579507772126,-0.0953763451201676,2014
"30",2014-06-15,0.511185853346568,-0.0280476337457656,0.0575871497856964,0.00125827082566894,0.000928693423629534,-0.634605205323889,-0.634605205323889,-0.365686100873441,-0.0219278847556053,0.297030508948896,0.0516838892090927,-0.138703987120427,2014
"31",2014-07-15,0.0385314164196806,0.0181404434529013,-0.0693024621084931,-0.00706329718262716,0.137935383409721,-0.509841288165202,-0.509841288165202,-0.162060559450008,0.0545940829294438,0.209132517226433,-0.0795329523207307,-0.103997762647407,2014
"32",2014-08-15,-0.112377355291096,-0.00186461826014832,-0.00427054419382416,0.165575129628119,0.109479146532631,-1.39134614537824,-1.39134614537824,-1.88215179080862,-0.405855239883752,0.0489493159613576,-0.289935598680772,-0.56010020802237,2014
