"","date","true_value","ar","pred_lstm_custom","pred_mean","year"
"1",2012-01-15,0.00607419498274939,-0.0748986863761702,-0.03812400624156,-0.03812400624156,2012
"2",2012-02-15,0.346541256977475,0.104441296510613,-0.143651589751244,-0.143651589751244,2012
"3",2012-03-15,-0.108154448473315,-0.056917502721338,-0.0324950814247131,-0.0324950814247131,2012
"4",2012-04-15,-0.194330235872968,0.0200558289076976,-0.0138251818716526,-0.0138251818716526,2012
"5",2012-05-15,0.59349995725937,0.0660267368374161,-0.00932884030044077,-0.00932884030044077,2012
"6",2012-06-15,-0.629129392520708,0.00640190340765691,0.0780066177248955,0.0780066177248955,2012
"7",2012-07-15,0.11643811173341,-0.00638727635996236,-0.0408055931329727,-0.0408055931329727,2012
"8",2012-08-15,0.761465383463973,0.101561729743244,0.0278724376112223,0.0278724376112223,2012
"9",2012-09-15,-1.12738586845003,-0.0664067766784554,0.295015603303909,0.295015603303909,2012
"10",2012-10-15,0.0910656360210768,0.0346173862124701,-0.037148330360651,-0.037148330360651,2012
"11",2012-11-15,-0.388165285342064,0.129293166856929,-0.478004187345505,-0.478004187345505,2012
"12",2012-12-15,-0.0307502210593635,-0.15248298699289,0.0166363287717104,0.0166363287717104,2012
"13",2013-01-15,0.175034210177758,0.0297250119081353,0.11847622692585,0.11847622692585,2013
"14",2013-02-15,-0.476327292821527,-0.0430155315782215,0.0499958321452141,0.0499958321452141,2013
"15",2013-03-15,0.916533783762642,0.00938503107403508,-0.0461249612271786,-0.0461249612271786,2013
"16",2013-04-15,-0.250037553264605,0.0396299051471179,-0.00284045888110996,-0.00284045888110996,2013
"17",2013-05-15,-0.525158201558758,-0.0571712846917956,-0.0865066349506378,-0.0865066349506378,2013
"18",2013-06-15,0.108621692087246,0.149706694270976,0.102316834032536,0.102316834032536,2013
"19",2013-07-15,0.0308542602668794,-0.0200078894575256,0.0682492107152939,0.0682492107152939,2013
"20",2013-08-15,0.546500805032061,-0.0643190545479257,0.0652806311845779,0.0652806311845779,2013
"21",2013-09-15,-0.10208209236096,0.0283824507787693,0.00950397085398437,0.00950397085398437,2013
"22",2013-10-15,-0.191272843150369,0.0173574183209144,-0.0614982433617115,-0.0614982433617115,2013
"23",2013-11-15,0.0958761435358937,0.0941412189818664,0.00135894119739533,0.00135894119739533,2013
"24",2013-12-15,-0.0897107394048246,0.00156786057445642,-0.0393830724060535,-0.0393830724060535,2013
"25",2014-01-15,0.194614429310552,-0.0123516730443273,0.106444224715233,0.106444224715233,2014
"26",2014-02-15,0.015428048777484,0.0282562301190412,-0.0886196121573448,-0.0886196121573448,2014
"27",2014-03-15,-0.752605378462613,0.00145063886194753,0.0406757518649101,0.0406757518649101,2014
"28",2014-04-15,0.710273214204169,0.0428519699945984,0.0542488992214203,0.0542488992214203,2014
"29",2014-05-15,-0.333541947768341,0.0175236552890952,0.0226228758692741,0.0226228758692741,2014
"30",2014-06-15,0.0339490293690278,-0.09619419798211,-0.050116766244173,-0.050116766244173,2014
"31",2014-07-15,0.0955647565276774,0.116712469666478,0.00842456892132761,0.00842456892132761,2014
"32",2014-08-15,-0.309335104633036,-0.0352665182949306,0.101282522082329,0.101282522082329,2014
